Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference,Mechanical Power,Wear Rate,Thermal Stress
2,304.0,313.3,1415,52.8,82,0,0,0,0,0,0,9.300000000000011,74712.0,0.057950529994381245,491.0400000000006
2,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,9.399999999999977,67326.0,0.05782312921236522,430.51999999999896
2,304.1,313.5,1428,39.9,88,0,0,0,0,0,0,9.399999999999977,56977.2,0.06162464981678946,375.0599999999991
0,304.2,313.5,1627,32.2,91,0,0,0,0,0,0,9.300000000000011,52389.4,0.055931161612826574,299.4600000000004
1,304.2,313.4,1457,49.4,96,0,0,0,0,0,0,9.199999999999989,71975.8,0.06588881258346684,454.47999999999945
1,304.2,313.4,1475,40.2,98,0,0,0,0,0,0,9.199999999999989,59295.00000000001,0.06644067792105716,369.8399999999996
1,304.2,313.5,1438,50.1,100,0,0,0,0,0,0,9.300000000000011,72043.8,0.06954102915887271,465.9300000000006
2,304.2,313.5,1437,47.2,102,0,0,0,0,0,0,9.300000000000011,67826.40000000001,0.07098121080655448,438.96000000000055
2,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,9.299999999999955,64363.2,0.06916996042874178,394.31999999999806
2,304.1,313.5,1587,33.6,108,0,0,0,0,0,0,9.399999999999977,53323.200000000004,0.06805293001382928,315.83999999999924
1,304.1,313.4,1399,43.7,111,0,0,0,0,0,0,9.299999999999955,61136.3,0.07934238736287177,406.40999999999804
1,304.1,313.5,1469,44.6,113,0,0,0,0,0,0,9.399999999999977,65517.4,0.07692307687071268,419.239999999999
1,304.1,313.4,1374,56.6,115,0,0,0,0,0,0,9.299999999999955,77768.40000000001,0.08369723429134117,526.3799999999975
1,304.0,313.3,1519,36.7,117,0,0,0,0,0,0,9.300000000000011,55747.3,0.07702435807964163,341.31000000000046
1,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,9.300000000000011,68376.0,0.07727272722255017,412.92000000000047
1,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,9.400000000000034,71930.40000000001,0.08680057382582454,485.0400000000018
2,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,9.399999999999977,63616.2,0.08855291570298565,430.51999999999896
2,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,9.5,45378.4,0.0727482678563809,248.9
1,304.1,313.6,1556,37.4,129,0,0,0,0,0,0,9.5,58194.399999999994,0.08290488426548528,355.3
2,304.1,313.6,1441,43.7,131,0,0,0,0,0,0,9.5,62971.700000000004,0.0909090908460034,415.15000000000003
1,304.1,313.6,1382,46.7,134,0,0,0,0,0,0,9.5,64539.4,0.09696092612376199,443.65000000000003
2,304.2,313.8,1481,44.9,136,0,0,0,0,0,0,9.600000000000023,66496.9,0.09182984463752204,431.040000000001
2,304.2,313.7,2113,18.4,139,0,0,0,0,0,0,9.5,38879.2,0.06578324653772681,174.79999999999998
1,304.2,313.8,1401,53.9,142,0,0,0,0,0,0,9.600000000000023,75513.9,0.10135617408896774,517.4400000000012
1,304.1,313.6,1611,31.4,144,0,0,0,0,0,0,9.5,50585.399999999994,0.08938547480485072,298.3
2,304.2,313.6,1512,33.4,146,0,0,0,0,0,0,9.400000000000034,50500.799999999996,0.09656084649698356,313.9600000000011
1,304.2,313.6,1411,46.0,149,0,0,0,0,0,0,9.400000000000034,64906.0,0.10559886597760533,432.40000000000157
2,304.2,313.6,1424,43.7,151,0,0,0,0,0,0,9.400000000000034,62228.8,0.1060393257682308,410.7800000000015
1,304.2,313.6,1469,40.0,154,0,0,0,0,0,0,9.400000000000034,58760.0,0.104833219806104,376.00000000000136
0,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,9.300000000000011,50183.200000000004,0.0926365795174367,277.1400000000003
2,304.2,313.5,1532,41.3,161,0,0,0,0,0,0,9.300000000000011,63271.6,0.10509138374341292,384.09000000000043
2,304.2,313.5,1557,37.3,164,0,0,0,0,0,0,9.300000000000011,58076.1,0.10533076422265204,346.8900000000004
2,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,9.199999999999989,68109.6,0.11793785302405518,442.51999999999947
1,304.3,313.5,1802,25.4,170,0,0,0,0,0,0,9.199999999999989,45770.799999999996,0.0943396225891567,233.6799999999997
2,304.3,313.5,2245,15.1,172,0,0,0,0,0,0,9.199999999999989,33899.5,0.07661469929772174,138.91999999999982
1,304.2,313.4,1434,42.5,175,0,0,0,0,0,0,9.199999999999989,60945.0,0.12203626211852421,390.99999999999955
2,304.1,313.3,1725,28.3,177,0,0,0,0,0,0,9.199999999999989,48817.5,0.1026086955926906,260.3599999999997
1,304.2,313.3,1668,35.7,180,0,0,0,0,0,0,9.100000000000023,59547.600000000006,0.10791366900005175,324.87000000000086
1,304.1,313.3,1452,43.9,182,0,0,0,0,0,0,9.199999999999989,63742.799999999996,0.12534435253075457,403.8799999999995
1,304.1,313.3,1415,50.0,184,0,0,0,0,0,0,9.199999999999989,70750.0,0.13003533559714817,459.99999999999943
1,304.1,313.2,1824,25.8,186,0,0,0,0,0,0,9.099999999999966,47059.200000000004,0.10197368415461969,234.77999999999912
1,304.1,313.3,1438,45.5,188,0,0,0,0,0,0,9.199999999999989,65429.0,0.1307371348186807,418.59999999999945
1,304.1,313.3,1883,24.5,190,0,0,0,0,0,0,9.199999999999989,46133.5,0.10090281460387529,225.39999999999972
1,304.2,313.4,1735,28.9,192,0,0,0,0,0,0,9.199999999999989,50141.5,0.11066282414371018,265.87999999999965
1,304.3,313.5,1464,36.7,194,0,0,0,0,0,0,9.199999999999989,53728.8,0.13251366111167098,337.6399999999996
2,304.3,313.6,1489,40.3,196,0,0,0,0,0,0,9.300000000000011,60006.7,0.13163196767519678,374.7900000000004
2,304.4,313.6,1510,38.9,199,0,0,0,0,0,0,9.200000000000045,58739.0,0.13178807938292178,357.88000000000176
2,304.3,313.6,1585,32.1,202,0,0,0,0,0,0,9.300000000000011,50878.5,0.12744479487227456,298.53000000000037
1,304.4,313.7,1509,35.0,205,1,1,0,0,0,0,9.300000000000011,52815.0,0.13585155723270273,325.5000000000004
1,304.4,313.6,1568,39.1,0,0,0,0,0,0,0,9.200000000000045,61308.8,0.0,359.7200000000018
2,304.3,313.5,1525,42.0,2,0,0,0,0,0,0,9.199999999999989,64050.0,0.0013114754089760816,386.3999999999995
1,304.4,313.7,1607,33.5,5,0,0,0,0,0,0,9.300000000000011,53834.5,0.0031113876769686445,311.5500000000004
1,304.5,313.7,1670,32.9,7,0,0,0,0,0,0,9.199999999999989,54943.0,0.004191616763957115,302.6799999999996
1,304.4,313.6,1585,38.9,9,0,0,0,0,0,0,9.200000000000045,61656.5,0.005678233434903322,357.88000000000176
1,304.4,313.6,1569,38.4,11,0,0,0,0,0,0,9.200000000000045,60249.6,0.007010834922236561,353.28000000000173
1,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,9.200000000000045,64951.700000000004,0.008626410080539873,396.52000000000197
1,304.3,313.5,1452,41.5,15,0,0,0,0,0,0,9.199999999999989,60258.0,0.01033057850528197,381.7999999999995
1,304.3,313.5,1590,29.8,17,0,0,0,0,0,0,9.199999999999989,47382.0,0.01069182389264665,274.1599999999997
1,304.3,313.6,1409,56.0,19,0,0,0,0,0,0,9.300000000000011,78904.0,0.013484740941458665,520.8000000000006
1,304.3,313.5,2643,12.7,21,0,0,0,0,0,0,9.199999999999989,33566.1,0.007945516455563559,116.83999999999985
1,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,9.199999999999989,52114.799999999996,0.01399026763139278,291.63999999999965
1,304.2,313.4,1568,37.6,25,0,0,0,0,0,0,9.199999999999989,58956.8,0.01594387754085212,345.91999999999956
0,304.2,313.3,1625,37.3,27,0,0,0,0,0,0,9.100000000000023,60612.49999999999,0.016615384605159763,339.4300000000008
1,304.2,313.4,1482,41.4,32,0,0,0,0,0,0,9.199999999999989,61354.799999999996,0.021592442630504423,380.87999999999954
0,304.1,313.3,1397,49.6,34,0,0,0,0,0,0,9.199999999999989,69291.2,0.02433786684013037,456.3199999999994
1,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,9.199999999999989,73387.7,0.026730637404571187,462.7599999999994
1,304.2,313.4,1490,44.0,41,0,0,0,0,0,0,9.199999999999989,65560.0,0.027516778505022293,404.7999999999995
1,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,9.099999999999966,71843.40000000001,0.02998605297769452,455.9099999999983
2,304.1,313.2,2028,18.9,45,0,0,0,0,0,0,9.099999999999966,38329.2,0.02218934910148454,171.98999999999936
1,304.2,313.3,1464,45.9,48,0,0,0,0,0,0,9.100000000000023,67197.59999999999,0.03278688522350622,417.690000000001
2,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,9.199999999999989,40255.5,0.02918855806819115,216.19999999999973
2,304.3,313.4,1624,32.1,53,0,0,0,0,0,0,9.099999999999966,52130.4,0.03263546796019983,292.10999999999893
1,304.2,313.4,1421,43.4,56,0,0,0,0,0,0,9.199999999999989,61671.4,0.039408866967340694,399.2799999999995
0,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,9.300000000000011,64004.399999999994,0.03751617073899342,385.02000000000044
1,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,9.199999999999989,53595.3,0.03843807197166682,300.83999999999963
0,304.1,313.4,1696,29.6,65,0,0,0,0,0,0,9.299999999999955,50201.600000000006,0.038325471675515636,275.27999999999867
1,304.1,313.3,1470,39.9,70,0,0,0,0,0,0,9.199999999999989,58653.0,0.0476190475866537,367.07999999999953
2,304.1,313.3,1480,38.4,72,0,0,0,0,0,0,9.199999999999989,56832.0,0.04864864861577794,353.2799999999996
2,304.2,313.4,1329,54.5,75,0,0,0,0,0,0,9.199999999999989,72430.5,0.056433408535415036,501.3999999999994
1,304.2,313.4,1740,28.2,78,0,0,0,0,0,0,9.199999999999989,49068.0,0.04482758618113357,259.43999999999966
2,304.2,313.5,1739,28.1,80,0,0,0,0,0,0,9.300000000000011,48865.9,0.04600345023231544,261.3300000000003
2,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,9.300000000000011,66442.0,0.0597122301728689,444.54000000000053
1,304.2,313.4,1740,23.7,86,0,0,0,0,0,0,9.199999999999989,41238.0,0.0494252873279165,218.03999999999974
2,304.0,313.3,1844,27.1,88,0,0,0,0,0,0,9.300000000000011,49972.4,0.04772234270730892,252.0300000000003
0,304.0,313.1,1388,53.2,91,0,0,0,0,0,0,9.100000000000023,73841.6,0.06556195960694383,484.12000000000126
0,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,9.199999999999989,65382.700000000004,0.06328279494839631,396.5199999999995
2,304.0,313.1,1450,42.8,101,0,0,0,0,0,0,9.100000000000023,62059.99999999999,0.06965517236575505,389.4800000000009
1,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,9.199999999999989,61300.8,0.0656565656151158,356.03999999999957
1,304.0,313.1,1720,28.7,106,0,0,0,0,0,0,9.100000000000023,49364.0,0.061627906940914,261.17000000000064
1,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,9.200000000000045,50593.399999999994,0.06809583854470627,293.48000000000144
2,303.9,313.0,1901,22.5,110,0,0,0,0,0,0,9.100000000000023,42772.5,0.05786428192642594,204.7500000000005
1,304.0,313.0,1397,42.4,113,0,0,0,0,0,0,9.0,59232.799999999996,0.08088761626278623,381.59999999999997
1,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,9.0,42453.200000000004,0.057157057625667466,189.9
1,304.0,313.0,2354,15.0,117,0,0,0,0,0,0,9.0,35310.0,0.04970263379366923,135.0
1,304.0,313.1,1648,35.7,119,0,0,0,0,0,0,9.100000000000023,58833.600000000006,0.07220873782026169,324.87000000000086
1,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,9.199999999999989,49939.200000000004,0.07414215681731486,281.51999999999964
2,304.1,313.2,1427,46.9,123,0,0,0,0,0,0,9.099999999999966,66926.3,0.08619481423532248,426.7899999999984
1,304.1,313.2,1452,48.0,126,0,0,0,0,0,0,9.099999999999966,69696.0,0.08677685944436855,436.79999999999836
1,304.0,313.2,1416,46.0,128,0,0,0,0,0,0,9.199999999999989,65136.0,0.09039548016215007,423.1999999999995
1,303.9,313.1,1310,62.9,130,0,0,0,0,0,0,9.200000000000045,82399.0,0.09923664114562088,578.6800000000028
0,304.0,313.1,1408,39.8,132,0,0,0,0,0,0,9.100000000000023,56038.399999999994,0.09374999993341619,362.18000000000086
2,303.9,313.1,1668,34.4,137,0,0,0,0,0,0,9.200000000000045,57379.2,0.08213429251670605,316.48000000000155
1,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,9.100000000000023,57076.799999999996,0.090264345525297,334.8800000000008
0,303.9,313.0,1517,36.0,142,0,0,0,0,0,0,9.100000000000023,54612.0,0.09360580086116954,327.6000000000008
0,303.8,312.9,1570,35.8,147,0,0,0,0,0,0,9.099999999999966,56205.99999999999,0.09363057318877033,325.7799999999988
1,303.8,312.8,1428,53.3,152,0,0,0,0,0,0,9.0,76112.4,0.1064425769562727,479.7
1,303.8,312.8,1503,40.0,154,0,0,0,0,0,0,9.0,60120.0,0.10246174311213456,360.0
1,303.8,312.8,1416,58.7,156,0,0,0,0,0,0,9.0,83119.2,0.11016949144762041,528.3000000000001
2,303.7,312.7,1396,47.3,158,0,0,0,0,0,0,9.0,66030.8,0.11318051567823745,425.7
1,303.7,312.7,1335,51.1,161,0,0,0,0,0,0,9.0,68218.5,0.12059925084599306,459.90000000000003
2,303.7,312.6,1671,30.5,163,0,0,0,0,0,0,8.900000000000034,50965.5,0.09754637935514877,271.45000000000107
1,303.7,312.7,1989,22.4,166,0,0,0,0,0,0,9.0,44553.6,0.08345902459353492,201.6
1,303.7,312.7,1468,43.3,168,0,0,0,0,0,0,9.0,63564.399999999994,0.11444141681577559,389.7
0,303.7,312.6,1711,27.6,170,0,0,0,0,0,0,8.900000000000034,47223.600000000006,0.09935710105239211,245.64000000000095
2,303.8,312.7,1488,41.3,175,0,0,0,0,0,0,8.899999999999977,61454.399999999994,0.1176075268026831,367.569999999999
1,303.8,312.7,1664,29.3,178,0,0,0,0,0,0,8.899999999999977,48755.200000000004,0.10697115378186829,260.76999999999936
2,303.8,312.7,1507,38.5,180,0,0,0,0,0,0,8.899999999999977,58019.5,0.11944260111516748,342.6499999999991
1,303.7,312.6,1466,42.5,183,0,0,0,0,0,0,8.900000000000034,62305.0,0.124829467854823,378.2500000000015
1,303.7,312.5,1433,53.6,185,0,0,0,0,0,0,8.800000000000011,76808.8,0.12909979055889756,471.68000000000063
1,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,8.800000000000011,63842.9,0.13385826762071704,402.16000000000054
2,303.7,312.6,1429,43.3,189,0,0,0,0,0,0,8.900000000000034,61875.7,0.1322603218108745,385.3700000000014
1,303.7,312.7,1572,37.2,192,0,0,0,0,0,0,9.0,58478.4,0.12213740450245711,334.8
2,303.7,312.7,1532,42.7,194,0,0,0,0,0,0,9.0,65416.4,0.1266318537032429,384.3
2,303.7,312.7,1316,51.8,197,0,0,0,0,0,0,9.0,68168.8,0.14969604851846804,466.2
2,303.8,312.8,1420,47.9,200,0,0,0,0,0,0,9.0,68018.0,0.14084507032334853,431.09999999999997
1,303.8,312.9,1589,37.2,203,0,0,0,0,0,0,9.099999999999966,59110.8,0.12775330388435915,338.51999999999873
1,303.8,313.0,1365,59.9,205,1,0,0,0,1,0,9.199999999999989,81763.5,0.15018315007312588,551.0799999999994
1,303.8,313.0,1633,32.9,207,0,0,0,0,0,0,9.199999999999989,53725.7,0.12676056330265734,302.6799999999996
1,303.9,313.0,1626,31.4,209,0,0,0,0,0,0,9.100000000000023,51056.399999999994,0.128536285283803,285.7400000000007
1,303.9,313.1,1665,29.6,0,0,0,0,0,0,0,9.200000000000045,49284.0,0.0,272.32000000000136
2,303.9,313.2,1350,47.2,2,0,0,0,0,0,0,9.300000000000011,63720.00000000001,0.0014814814803840877,438.96000000000055
1,303.9,313.2,1590,31.9,5,0,0,0,0,0,0,9.300000000000011,50721.0,0.0031446540860725443,296.67000000000036
2,304.0,313.2,1437,53.9,7,0,0,0,0,0,0,9.199999999999989,77454.3,0.004871259565155699,495.87999999999937
1,303.9,313.0,1403,48.3,10,0,0,0,0,0,0,9.100000000000023,67764.9,0.007127583744028806,439.53000000000105
1,303.9,313.1,1440,41.1,12,0,0,0,0,0,0,9.200000000000045,59184.0,0.008333333327546296,378.1200000000019
2,303.9,313.1,1343,61.4,14,0,0,0,0,0,0,9.200000000000045,82460.2,0.01042442292596841,564.8800000000027
0,303.9,313.1,1790,26.7,17,0,0,0,0,0,0,9.200000000000045,47793.0,0.009497206698604911,245.6400000000012
2,303.8,313.1,2117,18.6,22,0,0,0,0,0,0,9.300000000000011,39376.200000000004,0.010392064236942814,172.98000000000022
1,303.8,313.1,1458,42.2,25,0,0,0,0,0,0,9.300000000000011,61527.600000000006,0.017146776394275188,392.4600000000005
1,303.6,312.9,1381,57.8,27,0,0,0,0,0,0,9.299999999999955,79821.8,0.019551049949637182,537.5399999999973
1,303.6,312.9,1450,45.3,29,0,0,0,0,0,0,9.299999999999955,65685.0,0.019999999986206895,421.2899999999979
1,303.7,312.9,1461,50.1,31,0,0,0,0,0,0,9.199999999999989,73196.1,0.02121834358575062,460.91999999999945
2,303.7,312.9,1511,41.0,33,0,0,0,0,0,0,9.199999999999989,61951.0,0.02183984115033763,377.19999999999953
1,303.8,313.1,1394,45.4,36,0,0,0,0,0,0,9.300000000000011,63287.6,0.02582496411346846,422.2200000000005
1,303.8,313.0,1499,42.3,38,0,0,0,0,0,0,9.199999999999989,63407.7,0.02535023347208123,389.1599999999995
1,303.7,313.0,1457,44.1,40,0,0,0,0,0,0,9.300000000000011,64253.700000000004,0.02745367190977785,410.1300000000005
1,303.7,313.0,1753,29.0,42,0,0,0,0,0,0,9.300000000000011,50837.0,0.023958927539099298,269.70000000000033
1,303.7,313.0,1694,28.0,44,0,0,0,0,0,0,9.300000000000011,47432.0,0.02597402595869302,260.4000000000003
1,303.7,313.1,1683,28.4,46,0,0,0,0,0,0,9.400000000000034,47797.2,0.027332144962963666,266.96000000000095
1,303.7,313.1,1496,47.4,48,0,0,0,0,0,0,9.400000000000034,70910.4,0.032085561475878634,445.5600000000016
1,303.7,313.1,1721,34.8,50,0,0,0,0,0,0,9.400000000000034,59890.799999999996,0.029052876217865845,327.12000000000114
1,303.6,313.0,1593,31.6,52,0,0,0,0,0,0,9.399999999999977,50338.8,0.032642812283337846,297.0399999999993
1,303.6,313.0,1575,38.3,54,0,0,0,0,0,0,9.399999999999977,60322.49999999999,0.034285714263945576,360.01999999999913
1,303.5,313.0,1465,41.0,56,0,0,0,0,0,0,9.5,60065.0,0.03822525594660392,389.5
1,303.6,313.1,1405,38.3,58,0,0,0,0,0,0,9.5,53811.49999999999,0.04128113876065399,363.84999999999997
2,303.5,313.0,1902,21.6,60,0,0,0,0,0,0,9.5,41083.200000000004,0.03154574130833557,205.20000000000002
2,303.4,312.9,1422,39.9,63,0,0,0,0,0,0,9.5,56737.799999999996,0.04430379743719845,379.05
1,303.5,312.9,1332,52.9,66,0,0,0,0,0,0,9.399999999999977,70462.8,0.04954954951235018,497.2599999999988
2,303.4,312.9,1307,54.3,68,0,0,0,0,0,0,9.5,70970.09999999999,0.05202754395407227,515.85
1,303.5,313.0,1322,59.5,71,0,0,0,0,0,0,9.5,78659.0,0.053706505254382364,565.25
1,303.5,313.0,1547,40.3,73,0,0,0,0,0,0,9.5,62344.1,0.04718810598113244,382.84999999999997
1,303.5,313.1,1897,23.6,75,0,0,0,0,0,0,9.600000000000023,44769.200000000004,0.039536109625969366,226.56000000000054
2,303.5,313.0,1403,51.9,77,0,0,0,0,0,0,9.5,72815.7,0.05488239482902181,493.05
1,303.5,313.0,1393,51.6,80,0,0,0,0,0,0,9.5,71878.8,0.057430007137523324,490.2
1,303.5,313.0,1482,38.5,82,0,0,0,0,0,0,9.5,57057.0,0.05533063424066759,365.75
2,303.5,312.9,1572,44.7,84,0,0,0,0,0,0,9.399999999999977,70268.40000000001,0.05343511446982499,420.179999999999
1,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,9.399999999999977,56973.6,0.056347150222573084,346.85999999999916
2,303.5,313.0,1492,46.1,89,0,0,0,0,0,0,9.5,68781.2,0.05965147449085021,437.95
1,303.4,312.8,1513,35.8,92,0,0,0,0,0,0,9.400000000000034,54165.399999999994,0.06080634496972482,336.5200000000012
1,303.4,312.8,1449,43.9,94,0,0,0,0,0,0,9.400000000000034,63611.1,0.06487232569712054,412.6600000000015
1,303.5,312.8,1877,22.3,96,0,0,0,0,0,0,9.300000000000011,41857.1,0.05114544483156875,207.39000000000027
1,303.4,312.8,1376,53.4,98,0,0,0,0,0,0,9.400000000000034,73478.4,0.07122093018079874,501.9600000000018
2,303.5,312.9,1883,23.3,100,0,0,0,0,0,0,9.399999999999977,43873.9,0.05310674452835542,219.01999999999947
2,303.4,312.8,1518,38.7,103,0,0,0,0,0,0,9.400000000000034,58746.600000000006,0.06785243737295622,363.78000000000134
2,303.5,312.9,1438,42.8,106,0,0,0,0,0,0,9.399999999999977,61546.399999999994,0.07371349090840508,402.319999999999
1,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,9.5,75144.90000000001,0.07847372204573526,513.95
1,303.5,312.9,1504,44.8,111,0,0,0,0,0,0,9.399999999999977,67379.2,0.07380319144029042,421.119999999999
1,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,9.399999999999977,82110.0,0.08862745091088042,605.3599999999985
1,303.6,313.0,1534,39.7,115,0,0,0,0,0,0,9.399999999999977,60899.8,0.07496740542700951,373.1799999999991
2,303.6,313.0,1396,38.2,117,0,0,0,0,0,0,9.399999999999977,53327.200000000004,0.08381088819211253,359.07999999999913
1,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,9.5,61519.5,0.08602150531467992,418.95
1,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,9.399999999999977,49965.299999999996,0.0754483611159874,290.4599999999993
1,303.7,313.1,1423,41.2,124,0,0,0,0,0,0,9.400000000000034,58627.600000000006,0.08713984533581176,387.28000000000145
1,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,9.5,54604.0,0.07845579073570623,323.0
1,303.5,312.9,1501,44.0,128,0,0,0,0,0,0,9.399999999999977,66044.0,0.08527648228829014,413.599999999999
2,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,9.399999999999977,49187.2,0.08034610625442144,285.7599999999993
1,303.6,313.0,1522,35.8,133,0,0,0,0,0,0,9.399999999999977,54487.6,0.0873850196534921,336.5199999999992
1,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,9.299999999999955,61272.0,0.09121621615458363,385.0199999999981
2,303.7,313.0,1469,39.9,137,0,0,0,0,0,0,9.300000000000011,58613.1,0.0932607215158198,371.07000000000045
0,303.8,313.2,1381,52.4,140,0,0,0,0,0,0,9.399999999999977,72364.4,0.10137581455367428,492.5599999999988
1,303.8,313.2,1525,41.9,145,0,0,0,0,0,0,9.399999999999977,63897.5,0.09508196715076592,393.85999999999905
2,303.8,313.2,1732,29.6,147,0,0,0,0,0,0,9.399999999999977,51267.200000000004,0.08487297916577773,278.2399999999993
1,303.8,313.1,1523,39.8,150,0,0,0,0,0,0,9.300000000000011,60615.399999999994,0.0984898226536508,370.14000000000044
1,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,9.300000000000011,60292.799999999996,0.10689170175324071,394.32000000000045
0,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,9.399999999999977,70631.4,0.10225763605427779,440.85999999999893
1,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,9.399999999999977,60321.4,0.10385369033059849,370.3599999999991
2,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,9.400000000000034,51690.1,0.10683477099745535,322.42000000000115
1,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,9.400000000000034,62108.200000000004,0.10747051106980962,382.5800000000014
1,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,9.5,73252.6,0.11806543377093497,494.95
2,303.9,313.3,1567,35.0,168,0,0,0,0,0,0,9.400000000000034,54845.0,0.10721123158442167,329.0000000000012
2,303.9,313.4,1464,49.1,171,0,0,0,0,0,0,9.5,71882.40000000001,0.11680327860874092,466.45
1,303.9,313.4,1442,48.5,174,0,0,0,0,0,0,9.5,69937.0,0.12066574194128589,460.75
1,303.8,313.2,1336,47.8,176,0,0,0,0,0,0,9.399999999999977,63860.799999999996,0.1317365268475026,449.3199999999989
0,303.8,313.2,1379,50.2,178,0,0,0,0,0,0,9.399999999999977,69225.8,0.12907904269102316,471.87999999999886
1,303.7,313.1,1406,48.6,183,0,0,0,0,0,0,9.400000000000034,68331.6,0.13015647216916323,456.8400000000017
2,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,9.400000000000034,38553.0,0.08685446005311998,170.14000000000064
1,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,9.400000000000034,66530.5,0.1387453873514794,461.54000000000167
2,303.8,313.2,1710,26.5,190,0,0,0,0,0,0,9.399999999999977,45315.0,0.11111111104613385,249.0999999999994
